,Actual,Mean_Simulation,Simulated_0,Simulated_11,Simulated_46,Simulated_33,Simulated_40,Simulated_1,Simulated_42,Simulated_48,Simulated_45,Simulated_30,Simulated_26,Simulated_36,Simulated_35,Simulated_16,Simulated_24,Simulated_47,Simulated_10,Simulated_12,Simulated_22,Simulated_4,Simulated_29,Simulated_13,Simulated_8,Simulated_44,Simulated_23,Simulated_19,Simulated_37,Simulated_5,Simulated_9,Simulated_28,Simulated_3,Simulated_27,Simulated_39,Simulated_21,Simulated_17,Simulated_20,Simulated_38,Simulated_15,Simulated_31,Simulated_32,Simulated_2,Simulated_14,Simulated_25,Simulated_6,Simulated_7,Simulated_34,Simulated_49,Simulated_41,Simulated_43,Simulated_18,StdDev_Simulated_0,StdDev_Simulated_1,StdDev_Simulated_2,StdDev_Simulated_3,StdDev_Simulated_4,StdDev_Simulated_5,StdDev_Simulated_6,StdDev_Simulated_7,StdDev_Simulated_8,StdDev_Simulated_9,StdDev_Simulated_10,StdDev_Simulated_11,StdDev_Simulated_12,StdDev_Simulated_13,StdDev_Simulated_14,StdDev_Simulated_15,StdDev_Simulated_16,StdDev_Simulated_17,StdDev_Simulated_18,StdDev_Simulated_19,StdDev_Simulated_20,StdDev_Simulated_21,StdDev_Simulated_22,StdDev_Simulated_23,StdDev_Simulated_24,StdDev_Simulated_25,StdDev_Simulated_26,StdDev_Simulated_27,StdDev_Simulated_28,StdDev_Simulated_29,StdDev_Simulated_30,StdDev_Simulated_31,StdDev_Simulated_32,StdDev_Simulated_33,StdDev_Simulated_34,StdDev_Simulated_35,StdDev_Simulated_36,StdDev_Simulated_37,StdDev_Simulated_38,StdDev_Simulated_39,StdDev_Simulated_40,StdDev_Simulated_41,StdDev_Simulated_42,StdDev_Simulated_43,StdDev_Simulated_44,StdDev_Simulated_45,StdDev_Simulated_46,StdDev_Simulated_47,StdDev_Simulated_48,StdDev_Simulated_49
79,98351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
80,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
81,98826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
82,98997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
83,99275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
84,99498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
85,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
86,100370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
87,101699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
88,66814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
89,63783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
90,101286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
91,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
92,68782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
93,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
94,68829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
95,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
96,66675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
97,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
98,67199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
99,67191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
100,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
101,67275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
102,67367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
103,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
104,68090.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
105,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99089998507978,388.9643564491933,5429.618281817262,2478.569595388563,1648.2899102200126,2305.6570298300503,5716.932285207523,6538.96240191118,1853.328879886991,2367.3415238922144,1378.408998648846,205.2430379726055,1418.0023435562775,1818.3149441748587,5545.904164413008,4687.469417515145,1147.147915136139,3719.056391023266,10401.119264055207,2048.1112602874086,4155.631449611137,3054.412305148379,1582.8158999852517,1945.3214895892027,1173.1132734089945,5682.702452784502,915.9282790783515,2654.992692012026,2425.508929265641,1708.6927804266347,822.6532644242906,4730.0537474872835,4755.629861979214,217.87299656504194,6882.136815100515,950.3872858700075,944.0470624701034,2292.976187557307,4683.739689052104,2793.111684571161,232.69556509263148,7227.3066230265795,436.49143957401935,10350.487419462977,1882.8480261241214,747.005453538579,216.13697093521685,1302.310824163164,729.275872740214,6937.039543708192
